ROW_ID,ESTABLISHMENT_ID,INSPECTION_ID,ESTABLISHMENT_NAME,REVIEW,VALUE,CUISINE_TYPE,ESTABLISHMENT_TYPE,ESTABLISHMENT_ADDRESS,ESTABLISHMENT_STATUS,MINIMUM_INSPECTIONS_PERYEAR,INFRACTION_DETAILS,INSPECTION_DATE,SEVERITY,ACTION,COURT_OUTCOME,AMOUNT_FINED
65936,10501610,103613865,Aldo's Restaurant,3.5,NULL,European,Restaurant,750 OAKDALE RD,Pass,3,Operator fail to properly wash surfaces in rooms,19-11-2015,M - Minor,Notice to Comply,NULL,NULL
65937,10501610,103700057,Aldo's Restaurant,3.5,NULL,European,Restaurant,750 OAKDALE RD,Pass,3,Fail to produce valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(c),20-04-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
65938,10501610,103700057,Aldo's Restaurant,3.5,NULL,European,Restaurant,750 OAKDALE RD,Pass,3,Fail to provide racks or shelves for food storage O. Reg  562/90 Sec. 22,20-04-2016,M - Minor,Notice to Comply,NULL,NULL
65939,10501610,103700057,Aldo's Restaurant,3.5,NULL,European,Restaurant,750 OAKDALE RD,Pass,3,Operate food premise - fail to keep facility clean O. Reg  562/90 Sec. 68(2)(b),20-04-2016,M - Minor,Notice to Comply,NULL,NULL
65940,10501610,103700057,Aldo's Restaurant,3.5,NULL,European,Restaurant,750 OAKDALE RD,Pass,3,Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5),20-04-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
65941,10501610,103799470,Aldo's Restaurant,3.5,NULL,European,Restaurant,750 OAKDALE RD,Pass,3,Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a),26-08-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
65985,10501847,103503211,TIM HORTONS,3,1,Cafe,Restaurant,1000 GERRARD ST E,Pass,1,NULL,04-06-2015,NULL,NULL,NULL,NULL
66066,10502225,103417524,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,Fail to hold a valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(b),27-01-2015,NA - Not Applicable,Notice to Comply,NULL,NULL
66067,10502225,103417524,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,Operator fail to provide proper equipment,27-01-2015,M - Minor,Notice to Comply,NULL,NULL
66068,10502225,103545647,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a),05-08-2015,NA - Not Applicable,Notice to Comply,NULL,NULL
66069,10502225,103626079,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,Fail to produce valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(c),10-12-2015,NA - Not Applicable,Notice to Comply,NULL,NULL
66070,10502225,103626079,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,Operator fail to properly maintain rooms,10-12-2015,M - Minor,Notice to Comply,NULL,NULL
66071,10502225,103690396,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a),15-03-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
66072,10502225,103690396,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,Food handler fail to wear headgear,15-03-2016,M - Minor,Notice to Comply,NULL,NULL
66073,10502225,103690396,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,Operator must ensure that the eating or drinking establishment license is continually posted adjacent to the food safety inspection notice. Muncipal Code Chapter 545 Sec. 5G(4),15-03-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
66074,10502225,103782967,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,Operator fail to properly wash equipment,25-07-2016,M - Minor,Notice to Comply,NULL,NULL
66075,10502225,103782967,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,Operator fail to properly wash surfaces in rooms,25-07-2016,M - Minor,Notice to Comply,NULL,NULL
66076,10502225,103846751,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),21-11-2016,S - Significant,Corrected During Inspection,NULL,NULL
66077,10502225,103846751,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),21-11-2016,S - Significant,Corrected During Inspection,NULL,NULL
66078,10502225,103846751,WILLY'S JERK,2,1,Caribbean,Restaurant,2140 KIPLING AVE,Pass,3,Operator fail to properly wash surfaces in rooms,21-11-2016,M - Minor,Notice to Comply,NULL,NULL
66111,10502273,103419916,TIM HORTON,3,1,Cafe,Restaurant,45 OVERLEA BLVD,Pass,2,STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81,30-01-2015,C - Crucial,Corrected During Inspection,NULL,NULL
66112,10502273,103607738,TIM HORTON,3,1,Cafe,Restaurant,45 OVERLEA BLVD,Pass,2,NULL,10-11-2015,NULL,NULL,NULL,NULL
66113,10502273,103667662,TIM HORTON,3,1,Cafe,Restaurant,45 OVERLEA BLVD,Pass,2,FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),04-02-2016,S - Significant,Corrected During Inspection,NULL,NULL
66114,10502273,103820826,TIM HORTON,3,1,Cafe,Restaurant,45 OVERLEA BLVD,Pass,2,OPERATOR FAIL TO ENSURE WRAPPING WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II),27-09-2016,S - Significant,Corrected During Inspection,NULL,NULL
66115,10502273,103820826,TIM HORTON,3,1,Cafe,Restaurant,45 OVERLEA BLVD,Pass,2,STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81,27-09-2016,S - Significant,Corrected During Inspection,NULL,NULL
66116,10502273,103820826,TIM HORTON,3,1,Cafe,Restaurant,45 OVERLEA BLVD,Pass,2,USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B),27-09-2016,S - Significant,Corrected During Inspection,NULL,NULL
66236,10502708,103671690,MR. SUB & THAI EXPRESS,3,1,Deli,Restaurant,1881 YONGE ST,Pass,2,Operator fail to properly wash surfaces in rooms,12-02-2016,M - Minor,Notice to Comply,NULL,NULL
66237,10502708,103810938,MR. SUB & THAI EXPRESS,3,1,Deli,Restaurant,1881 YONGE ST,Pass,2,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),12-09-2016,S - Significant,Corrected During Inspection,NULL,NULL
66238,10502708,103810938,MR. SUB & THAI EXPRESS,3,1,Deli,Restaurant,1881 YONGE ST,Pass,2,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,12-09-2016,S - Significant,Corrected During Inspection,NULL,NULL
66239,10502708,103810938,MR. SUB & THAI EXPRESS,3,1,Deli,Restaurant,1881 YONGE ST,Pass,2,Operator fail to properly wash equipment,12-09-2016,M - Minor,Notice to Comply,NULL,NULL
66240,10502708,103810938,MR. SUB & THAI EXPRESS,3,1,Deli,Restaurant,1881 YONGE ST,Pass,2,Operator fail to properly wash surfaces in rooms,12-09-2016,M - Minor,Notice to Comply,NULL,NULL
66263,10502898,103520364,PIZZA PIZZA,3,2,European,Food Take Out,1867 LAKE SHORE BLVD E,Pass,2,Operator must ensure that the eating or drinking establishment license is continually posted adjacent to the food safety inspection notice. Muncipal Code Chapter 545 Sec. 5G(4),26-06-2015,NA - Not Applicable,Notice to Comply,NULL,NULL
66264,10502898,103520364,PIZZA PIZZA,3,2,European,Food Take Out,1867 LAKE SHORE BLVD E,Pass,2,"Operator must ensure that the most recent food safety inspection notice, as issued without alteration, is continually and clearly posted at or near the entrance of the premises. Municipal Code 545 Sec. 5G(3)",26-06-2015,NA - Not Applicable,Notice to Comply,NULL,NULL
66269,10502937,103508411,TIM HORTONS,3,1,Cafe,Restaurant,726 BLOOR ST W,Pass,2,Operator fail to properly wash surfaces in rooms,11-06-2015,M - Minor,Notice to Comply,NULL,NULL
66270,10502937,103508411,TIM HORTONS,3,1,Cafe,Restaurant,726 BLOOR ST W,Pass,2,PROVIDE THERMOMETER NOT EASILY READABLE IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,11-06-2015,S - Significant,Corrected During Inspection,NULL,NULL
66271,10502937,103624383,TIM HORTONS,3,1,Cafe,Restaurant,726 BLOOR ST W,Pass,2,Operator fail to properly wash surfaces in rooms,16-12-2015,M - Minor,Notice to Comply,NULL,NULL
66272,10502937,103739971,TIM HORTONS,3,1,Cafe,Restaurant,726 BLOOR ST W,Pass,2,Operator fail to properly maintain rooms,31-05-2016,M - Minor,Notice to Comply,NULL,NULL
66273,10502937,103740093,TIM HORTONS,3,1,Cafe,Restaurant,726 BLOOR ST W,Pass,2,Operator fail to properly maintain rooms,31-05-2016,M - Minor,Notice to Comply,NULL,NULL
66279,10502941,103515407,PIZZA PIZZA,3,2,European,Restaurant,558 BLOOR ST W,Pass,2,Operator fail to properly wash surfaces in rooms,19-06-2015,M - Minor,Notice to Comply,NULL,NULL
66280,10502941,103586016,PIZZA PIZZA,3,2,European,Restaurant,558 BLOOR ST W,Pass,2,NULL,06-10-2015,NULL,NULL,NULL,NULL
66281,10502941,103707950,PIZZA PIZZA,3,2,European,Restaurant,558 BLOOR ST W,Pass,2,Operator fail to properly wash equipment,13-04-2016,M - Minor,Notice to Comply,NULL,NULL
66282,10502941,103836113,PIZZA PIZZA,3,2,European,Restaurant,558 BLOOR ST W,Pass,2,Operator fail to properly wash surfaces in rooms,21-10-2016,M - Minor,Notice to Comply,NULL,NULL
66337,10503007,103422945,BURGER KING,2,1,North American,Restaurant,106 FRONT ST E,Pass,2,NULL,05-02-2015,NULL,NULL,NULL,NULL
66338,10503007,103566078,BURGER KING,2,1,North American,Restaurant,106 FRONT ST E,Pass,2,NULL,03-09-2015,NULL,NULL,NULL,NULL
66339,10503007,103680445,BURGER KING,2,1,North American,Restaurant,106 FRONT ST E,Pass,2,NULL,29-02-2016,NULL,NULL,NULL,NULL
66340,10503008,103468908,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),20-04-2015,S - Significant,Corrected During Inspection,NULL,NULL
66341,10503008,103468908,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,FAIL TO STORE FOOD ON PALLETS O. REG  562/90 SEC. 23,20-04-2015,S - Significant,Corrected During Inspection,NULL,NULL
66342,10503008,103468908,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,IMMERSE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE O. REG  562/90 SEC. 75(1)(B),20-04-2015,S - Significant,Corrected During Inspection,NULL,NULL
66343,10503008,103468908,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,Operator fail to properly wash surfaces in rooms,20-04-2015,M - Minor,Notice to Comply,NULL,NULL
66344,10503008,103534735,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,Operator fail to properly wash surfaces in rooms,20-07-2015,M - Minor,Notice to Comply,NULL,NULL
66345,10503008,103534735,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,Operator fail to provide proper equipment,20-07-2015,M - Minor,Notice to Comply,NULL,NULL
66346,10503008,103616360,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),25-11-2015,S - Significant,Corrected During Inspection,NULL,NULL
66347,10503008,103616360,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,Operator fail to properly wash surfaces in rooms,25-11-2015,M - Minor,Notice to Comply,NULL,NULL
66348,10503008,103692333,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,Operator fail to properly maintain equipment(NON-FOOD),16-03-2016,M - Minor,Notice to Comply,NULL,NULL
66349,10503008,103732156,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,FAIL TO SCRUB LARGE UTENSIL WITH DETERGENT SOLUTION O. REG  562/90 SEC. 82,18-05-2016,S - Significant,Corrected During Inspection,NULL,NULL
66350,10503008,103732156,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II),18-05-2016,S - Significant,Corrected During Inspection,NULL,NULL
66351,10503008,103732156,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,Operator fail to properly maintain rooms,18-05-2016,M - Minor,Notice to Comply,NULL,NULL
66352,10503008,103832663,VILLA MADINA,2.5,2,Mediterranean,Food Court Vendor,40 KING ST W,Pass,3,Operator fail to properly wash surfaces in rooms,18-10-2016,M - Minor,Notice to Comply,NULL,NULL
66361,10503033,103454023,DAIRY QUEEN,3.5,1,Dessert,Food Take Out,1638 BLOOR ST W,Pass,2,Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a),26-03-2015,NA - Not Applicable,Notice to Comply,NULL,NULL
66362,10503033,103454023,DAIRY QUEEN,3.5,1,Dessert,Food Take Out,1638 BLOOR ST W,Pass,2,Food handler fail to wear headgear,26-03-2015,M - Minor,Notice to Comply,NULL,NULL
66363,10503033,103561195,DAIRY QUEEN,3.5,1,Dessert,Food Take Out,1638 BLOOR ST W,Pass,2,NULL,17-09-2015,NULL,NULL,NULL,NULL
66364,10503033,103727555,DAIRY QUEEN,3.5,1,Dessert,Food Take Out,1638 BLOOR ST W,Pass,2,NULL,12-05-2016,NULL,NULL,NULL,NULL
66365,10503033,103799445,DAIRY QUEEN,3.5,1,Dessert,Food Take Out,1638 BLOOR ST W,Pass,2,NULL,23-08-2016,NULL,NULL,NULL,NULL
66484,10503663,103411121,SUBWAY,4,1,Deli,Food Court Vendor,123 QUEEN ST W,Pass,2,NULL,19-01-2015,NULL,NULL,NULL,NULL
66485,10503663,103524679,SUBWAY,4,1,Deli,Food Court Vendor,123 QUEEN ST W,Pass,2,NULL,06-07-2015,NULL,NULL,NULL,NULL
66486,10503663,103732797,SUBWAY,4,1,Deli,Food Court Vendor,123 QUEEN ST W,Pass,2,Fail to produce valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(c),02-05-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
66487,10503663,103732797,SUBWAY,4,1,Deli,Food Court Vendor,123 QUEEN ST W,Pass,2,PROVIDE THERMOMETER NOT EASILY READABLE IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,02-05-2016,S - Significant,Corrected During Inspection,NULL,NULL
66488,10503663,103863244,SUBWAY,4,1,Deli,Food Court Vendor,123 QUEEN ST W,Pass,2,NULL,06-12-2016,NULL,NULL,NULL,NULL
66518,10503690,103446559,THAI EXPRESS ELITE,3,1,South East Asian,Restaurant,2901 BAYVIEW AVE,Pass,2,NULL,11-03-2015,NULL,NULL,NULL,NULL
66519,10503690,103549107,THAI EXPRESS ELITE,3,1,South East Asian,Restaurant,2901 BAYVIEW AVE,Pass,2,NULL,11-08-2015,NULL,NULL,NULL,NULL
66520,10503690,103615885,THAI EXPRESS ELITE,3,1,South East Asian,Restaurant,2901 BAYVIEW AVE,Pass,2,NULL,24-11-2015,NULL,NULL,NULL,NULL
66521,10503690,103673362,THAI EXPRESS ELITE,3,1,South East Asian,Restaurant,2901 BAYVIEW AVE,Pass,2,NULL,17-02-2016,NULL,NULL,NULL,NULL
66522,10503690,103835016,THAI EXPRESS ELITE,3,1,South East Asian,Restaurant,2901 BAYVIEW AVE,Pass,2,OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II),20-10-2016,S - Significant,Corrected During Inspection,NULL,NULL
66523,10503690,103835016,THAI EXPRESS ELITE,3,1,South East Asian,Restaurant,2901 BAYVIEW AVE,Pass,2,Operator fail to properly wash surfaces in rooms,20-10-2016,M - Minor,Notice to Comply,NULL,NULL
66524,10503690,103835016,THAI EXPRESS ELITE,3,1,South East Asian,Restaurant,2901 BAYVIEW AVE,Pass,2,STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81,20-10-2016,S - Significant,Corrected During Inspection,NULL,NULL
66529,10503731,103442386,TIM HORTONS,3,1,Cafe,Restaurant,77 KING ST W,Pass,2,NULL,10-03-2015,NULL,NULL,NULL,NULL
66530,10503731,103611410,TIM HORTONS,3,1,Cafe,Restaurant,77 KING ST W,Pass,2,Operator fail to provide proper equipment,18-11-2015,M - Minor,Notice to Comply,NULL,NULL
66531,10503731,103729837,TIM HORTONS,3,1,Cafe,Restaurant,77 KING ST W,Pass,2,FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),17-05-2016,S - Significant,Corrected During Inspection,NULL,NULL
66532,10503731,103729837,TIM HORTONS,3,1,Cafe,Restaurant,77 KING ST W,Pass,2,FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,17-05-2016,S - Significant,Corrected During Inspection,NULL,NULL
66533,10503731,103857072,TIM HORTONS,3,1,Cafe,Restaurant,77 KING ST W,Pass,2,FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,30-11-2016,S - Significant,Corrected During Inspection,NULL,NULL
66558,10504022,103423914,TIM HORTONS,3,1,Cafe,Restaurant,249 QUEENS QUAY  W,Pass,2,NULL,06-02-2015,NULL,NULL,NULL,NULL
66559,10504022,103491452,TIM HORTONS,3,1,Cafe,Restaurant,249 QUEENS QUAY  W,Pass,2,OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH SOAP OR DETERGENT O. REG  562/90 SEC. 68(3)(C),19-05-2015,S - Significant,Corrected During Inspection,NULL,NULL
66560,10504022,103491452,TIM HORTONS,3,1,Cafe,Restaurant,249 QUEENS QUAY  W,Pass,2,STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81,19-05-2015,S - Significant,Corrected During Inspection,NULL,NULL
66561,10504022,103598373,TIM HORTONS,3,1,Cafe,Restaurant,249 QUEENS QUAY  W,Pass,2,NULL,03-11-2015,NULL,NULL,NULL,NULL
66562,10504022,103681476,TIM HORTONS,3,1,Cafe,Restaurant,249 QUEENS QUAY  W,Pass,2,OPERATE FOOD PREMISE - WASH WATER TEMPERATURE THERMOMETER NOT EASILY READABLE O. REG  562/90 SEC. 77(B),01-03-2016,S - Significant,Corrected During Inspection,NULL,NULL
66563,10504022,103681476,TIM HORTONS,3,1,Cafe,Restaurant,249 QUEENS QUAY  W,Pass,2,Operator fail to properly wash equipment,01-03-2016,M - Minor,Notice to Comply,NULL,NULL
66564,10504022,103853042,TIM HORTONS,3,1,Cafe,Restaurant,249 QUEENS QUAY  W,Pass,2,Operator fail to properly maintain rooms,21-11-2016,M - Minor,Notice to Comply,NULL,NULL
66565,10504026,103508521,FRESHII,3,2,Deli,Food Take Out,77 WELLESLEY ST E,Pass,3,FAIL TO CLEAN TOILETS ONCE A DAY O. REG  562/90 SEC. 68(4),10-06-2015,S - Significant,Corrected During Inspection,NULL,NULL
66566,10504026,103508521,FRESHII,3,2,Deli,Food Take Out,77 WELLESLEY ST E,Pass,3,Operator fail to properly wash equipment,10-06-2015,M - Minor,Notice to Comply,NULL,NULL
66567,10504026,103759650,FRESHII,3,2,Deli,Food Take Out,77 WELLESLEY ST E,Pass,3,NULL,24-06-2016,NULL,NULL,NULL,NULL
66568,10504026,103825857,FRESHII,3,2,Deli,Food Take Out,77 WELLESLEY ST E,Pass,3,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),05-10-2016,S - Significant,Corrected During Inspection,NULL,NULL
66573,10504124,103427701,SUBWAY,4,1,Deli,Restaurant,147 SPADINA AVE,Pass,2,NULL,11-02-2015,NULL,NULL,NULL,NULL
66574,10504124,103529400,SUBWAY,4,1,Deli,Restaurant,147 SPADINA AVE,Pass,2,Operator fail to properly wash surfaces in rooms,10-07-2015,M - Minor,Notice to Comply,NULL,NULL
66575,10504124,103621449,SUBWAY,4,1,Deli,Restaurant,147 SPADINA AVE,Pass,2,Operator fail to properly maintain rooms,03-12-2015,M - Minor,Notice to Comply,NULL,NULL
66576,10504124,103631884,SUBWAY,4,1,Deli,Restaurant,147 SPADINA AVE,Conditional Pass,2,Operator fail to properly maintain rooms,21-12-2015,M - Minor,Notice to Comply,NULL,NULL
66577,10504124,103631884,SUBWAY,4,1,Deli,Restaurant,147 SPADINA AVE,Conditional Pass,2,Operator fail to properly wash surfaces in rooms,21-12-2015,M - Minor,Notice to Comply,NULL,NULL
66578,10504124,103631884,SUBWAY,4,1,Deli,Restaurant,147 SPADINA AVE,Conditional Pass,2,Operator fail to provide adequate pest control,21-12-2015,S - Significant,Notice to Comply,NULL,NULL
66579,10504124,103631896,SUBWAY,4,1,Deli,Restaurant,147 SPADINA AVE,Pass,2,NULL,23-12-2015,NULL,NULL,NULL,NULL
66580,10504124,103658928,SUBWAY,4,1,Deli,Restaurant,147 SPADINA AVE,Pass,2,NULL,17-08-2015,NULL,NULL,NULL,NULL
66581,10504124,103663012,SUBWAY,4,1,Deli,Restaurant,147 SPADINA AVE,Pass,2,NULL,01-02-2016,NULL,NULL,NULL,NULL
66582,10504124,103682662,SUBWAY,4,1,Deli,Restaurant,147 SPADINA AVE,Pass,2,NULL,07-03-2016,NULL,NULL,NULL,NULL
66583,10504124,103809763,SUBWAY,4,1,Deli,Restaurant,147 SPADINA AVE,Pass,2,Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a),09-09-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
66634,10504330,103408853,AVE MARIA CAFE LATINO & GROCERIES,4.5,1,Latin American,Restaurant,631 BLOOR ST W,Pass,3,Operator fail to properly maintain equipment(NON-FOOD),15-01-2015,M - Minor,Notice to Comply,NULL,NULL
66635,10504330,103625076,AVE MARIA CAFE LATINO & GROCERIES,4.5,1,Latin American,Restaurant,631 BLOOR ST W,Pass,3,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,09-12-2015,S - Significant,Corrected During Inspection,NULL,NULL
66636,10504330,103745497,AVE MARIA CAFE LATINO & GROCERIES,4.5,1,Latin American,Restaurant,631 BLOOR ST W,Pass,3,Operator fail to properly maintain equipment(NON-FOOD),08-06-2016,M - Minor,Notice to Comply,NULL,NULL
66637,10504330,103745497,AVE MARIA CAFE LATINO & GROCERIES,4.5,1,Latin American,Restaurant,631 BLOOR ST W,Pass,3,Operator fail to properly maintain rooms,08-06-2016,M - Minor,Notice to Comply,NULL,NULL
66638,10504330,103842189,AVE MARIA CAFE LATINO & GROCERIES,4.5,1,Latin American,Restaurant,631 BLOOR ST W,Pass,3,FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),01-11-2016,S - Significant,Corrected During Inspection,NULL,NULL
