"","ESTABLISHMENT_ID","INSPECTION_ID","ESTABLISHMENT_NAME","REVIEW","VALUE","CUISINE_TYPE","ESTABLISHMENT_TYPE","ESTABLISHMENT_STATUS","MINIMUM_INSPECTIONS_PERYEAR","INSPECTION_DATE","SEVERITY","ACTION","SHORT_ADDRESS","DISTRICT","CITY","POSTAL_CODE"
"11443",10475245,103576612,"GINO'S PIZZA/WING MACHINE",2.5,2,"North American","Restaurant","Pass",2,"23-09-2015","M - Minor","Ticket","2387 YONGE ST","METRO TORONTO","TORONTO","M4P 2E7"
"11444",10475245,103576612,"GINO'S PIZZA/WING MACHINE",2.5,2,"North American","Restaurant","Pass",2,"23-09-2015","M - Minor","Notice to Comply","2387 YONGE ST","METRO TORONTO","TORONTO","M4P 2E7"
"11445",10475245,103576612,"GINO'S PIZZA/WING MACHINE",2.5,2,"North American","Restaurant","Pass",2,"23-09-2015","M - Minor","Notice to Comply","2387 YONGE ST","METRO TORONTO","TORONTO","M4P 2E7"
"11446",10475245,103730625,"GINO'S PIZZA/WING MACHINE",2.5,2,"North American","Restaurant","Pass",2,"17-05-2016","M - Minor","Notice to Comply","2387 YONGE ST","METRO TORONTO","TORONTO","M4P 2E7"
"11447",10475245,103730625,"GINO'S PIZZA/WING MACHINE",2.5,2,"North American","Restaurant","Pass",2,"17-05-2016","M - Minor","Notice to Comply","2387 YONGE ST","METRO TORONTO","TORONTO","M4P 2E7"
"11448",10475245,103838289,"GINO'S PIZZA/WING MACHINE",2.5,2,"North American","Restaurant","Pass",2,"27-10-2016","M - Minor","Notice to Comply","2387 YONGE ST","METRO TORONTO","TORONTO","M4P 2E7"
"11449",10475245,103838289,"GINO'S PIZZA/WING MACHINE",2.5,2,"North American","Restaurant","Pass",2,"27-10-2016","M - Minor","Notice to Comply","2387 YONGE ST","METRO TORONTO","TORONTO","M4P 2E7"
"11450",10475245,103838289,"GINO'S PIZZA/WING MACHINE",2.5,2,"North American","Restaurant","Pass",2,"27-10-2016","M - Minor","Notice to Comply","2387 YONGE ST","METRO TORONTO","TORONTO","M4P 2E7"
"11451",10475478,103491309,"Pizza Pizza",3,2,"European","Food Take Out","Pass",2,"01-05-2015","M - Minor","Notice to Comply","1701 MARTIN GROVE RD","ETOBICOKE","TORONTO","M9V 4N4"
"11452",10475478,103600116,"Pizza Pizza",3,2,"European","Food Take Out","Pass",2,"29-10-2015","NA - Not Applicable","No Action Required","1701 MARTIN GROVE RD","ETOBICOKE","TORONTO","M9V 4N4"
"11453",10475478,103749426,"Pizza Pizza",3,2,"European","Food Take Out","Pass",2,"13-06-2016","M - Minor","Notice to Comply","1701 MARTIN GROVE RD","ETOBICOKE","TORONTO","M9V 4N4"
"11454",10475478,103859502,"Pizza Pizza",3,2,"European","Food Take Out","Pass",2,"06-12-2016","S - Significant","Corrected During Inspection","1701 MARTIN GROVE RD","ETOBICOKE","TORONTO","M9V 4N4"
"11455",10475478,103859502,"Pizza Pizza",3,2,"European","Food Take Out","Pass",2,"06-12-2016","M - Minor","Notice to Comply","1701 MARTIN GROVE RD","ETOBICOKE","TORONTO","M9V 4N4"
"11456",10475500,103594248,"Tim Hortons",3,1,"Cafe","Food Take Out","Pass",1,"20-10-2015","NA - Not Applicable","No Action Required","2867 ELLESMERE RD","SCARBOROUGH","TORONTO","M1E 4B9"
"11457",10475500,103676568,"Tim Hortons",3,1,"Cafe","Food Take Out","Pass",1,"23-02-2016","NA - Not Applicable","No Action Required","2867 ELLESMERE RD","SCARBOROUGH","TORONTO","M1E 4B9"
"11458",10475500,103839193,"Tim Hortons",3,1,"Cafe","Food Take Out","Pass",1,"27-10-2016","NA - Not Applicable","No Action Required","2867 ELLESMERE RD","SCARBOROUGH","TORONTO","M1E 4B9"
"11459",10475508,103506661,"Baskin Robbins",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",2,"05-06-2015","NA - Not Applicable","No Action Required","1361 LAWRENCE AVE W","NORTH YORK","TORONTO","M6L"
"11460",10475508,103599976,"Baskin Robbins",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",2,"29-10-2015","NA - Not Applicable","No Action Required","1361 LAWRENCE AVE W","NORTH YORK","TORONTO","M6L"
"11461",10475508,103728880,"Baskin Robbins",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",2,"13-05-2016","NA - Not Applicable","No Action Required","1361 LAWRENCE AVE W","NORTH YORK","TORONTO","M6L"
"11462",10475508,103832803,"Baskin Robbins",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",2,"20-10-2016","NA - Not Applicable","No Action Required","1361 LAWRENCE AVE W","NORTH YORK","TORONTO","M6L"
"11463",10475655,103447059,"SUBWAY",4,1,"Deli","Food Court Vendor","Pass",2,"17-03-2015","S - Significant","Corrected During Inspection","2 BLOOR ST E","METRO TORONTO","TORONTO","M4W 1A8"
"11464",10475655,103447059,"SUBWAY",4,1,"Deli","Food Court Vendor","Pass",2,"17-03-2015","M - Minor","Notice to Comply","2 BLOOR ST E","METRO TORONTO","TORONTO","M4W 1A8"
"11465",10475655,103609180,"SUBWAY",4,1,"Deli","Food Court Vendor","Pass",2,"13-11-2015","NA - Not Applicable","No Action Required","2 BLOOR ST E","METRO TORONTO","TORONTO","M4W 1A8"
"11466",10475655,103687485,"SUBWAY",4,1,"Deli","Food Court Vendor","Pass",2,"09-03-2016","S - Significant","Corrected During Inspection","2 BLOOR ST E","METRO TORONTO","TORONTO","M4W 1A8"
"11467",10475655,103687485,"SUBWAY",4,1,"Deli","Food Court Vendor","Pass",2,"09-03-2016","M - Minor","Notice to Comply","2 BLOOR ST E","METRO TORONTO","TORONTO","M4W 1A8"
"11468",10475655,103829520,"SUBWAY",4,1,"Deli","Food Court Vendor","Pass",2,"12-10-2016","NA - Not Applicable","No Action Required","2 BLOOR ST E","METRO TORONTO","TORONTO","M4W 1A8"
"11469",10476020,103508363,"PIZZAIOLO",3.5,1,"European","Restaurant","Pass",2,"10-06-2015","NA - Not Applicable","No Action Required","698 QUEEN ST E","METRO TORONTO","TORONTO","M4M 1G9"
"11470",10476020,103596578,"PIZZAIOLO",3.5,1,"European","Restaurant","Pass",2,"23-10-2015","M - Minor","Notice to Comply","698 QUEEN ST E","METRO TORONTO","TORONTO","M4M 1G9"
"11471",10476020,103596578,"PIZZAIOLO",3.5,1,"European","Restaurant","Pass",2,"23-10-2015","M - Minor","Notice to Comply","698 QUEEN ST E","METRO TORONTO","TORONTO","M4M 1G9"
"11472",10476020,103726545,"PIZZAIOLO",3.5,1,"European","Restaurant","Conditional Pass",2,"11-05-2016","C - Crucial","Notice to Comply","698 QUEEN ST E","METRO TORONTO","TORONTO","M4M 1G9"
"11473",10476020,103726545,"PIZZAIOLO",3.5,1,"European","Restaurant","Conditional Pass",2,"11-05-2016","M - Minor","Notice to Comply","698 QUEEN ST E","METRO TORONTO","TORONTO","M4M 1G9"
"11474",10476020,103726545,"PIZZAIOLO",3.5,1,"European","Restaurant","Conditional Pass",2,"11-05-2016","S - Significant","Notice to Comply","698 QUEEN ST E","METRO TORONTO","TORONTO","M4M 1G9"
"11475",10476020,103726577,"PIZZAIOLO",3.5,1,"European","Restaurant","Pass",2,"13-05-2016","NA - Not Applicable","No Action Required","698 QUEEN ST E","METRO TORONTO","TORONTO","M4M 1G9"
"11476",10476020,103825624,"PIZZAIOLO",3.5,1,"European","Restaurant","Pass",2,"05-10-2016","NA - Not Applicable","No Action Required","698 QUEEN ST E","METRO TORONTO","TORONTO","M4M 1G9"
"11477",10476140,103444456,"ANDY'S COFFEE SHOP",4,2,"Cafe","Restaurant","Pass",2,"12-03-2015","NA - Not Applicable","No Action Required","200 CONSUMERS RD","NORTH YORK","TORONTO","M2J 4R4"
"11478",10476140,103585671,"ANDY'S COFFEE SHOP",4,2,"Cafe","Restaurant","Pass",2,"06-10-2015","NA - Not Applicable","No Action Required","200 CONSUMERS RD","NORTH YORK","TORONTO","M2J 4R4"
"11479",10476140,103722787,"ANDY'S COFFEE SHOP",4,2,"Cafe","Restaurant","Pass",2,"05-05-2016","NA - Not Applicable","No Action Required","200 CONSUMERS RD","NORTH YORK","TORONTO","M2J 4R4"
"11480",10476140,103805543,"ANDY'S COFFEE SHOP",4,2,"Cafe","Restaurant","Pass",2,"01-09-2016","NA - Not Applicable","No Action Required","200 CONSUMERS RD","NORTH YORK","TORONTO","M2J 4R4"
"11481",10476505,103429342,"Wild Wing",3,2,"North American","Restaurant","Pass",2,"19-05-2015","M - Minor","Notice to Comply","1571 SANDHURST CRCL","SCARBOROUGH","TORONTO","M1V 1V2"
"11482",10476505,103429342,"Wild Wing",3,2,"North American","Restaurant","Pass",2,"19-05-2015","M - Minor","Notice to Comply","1571 SANDHURST CRCL","SCARBOROUGH","TORONTO","M1V 1V2"
"11483",10476505,103429342,"Wild Wing",3,2,"North American","Restaurant","Pass",2,"19-05-2015","S - Significant","Corrected During Inspection","1571 SANDHURST CRCL","SCARBOROUGH","TORONTO","M1V 1V2"
"11484",10476505,103696566,"Wild Wing",3,2,"North American","Restaurant","Pass",2,"24-03-2016","S - Significant","Corrected During Inspection","1571 SANDHURST CRCL","SCARBOROUGH","TORONTO","M1V 1V2"
"11485",10476505,103696566,"Wild Wing",3,2,"North American","Restaurant","Pass",2,"24-03-2016","M - Minor","Notice to Comply","1571 SANDHURST CRCL","SCARBOROUGH","TORONTO","M1V 1V2"
"11486",10476505,103696566,"Wild Wing",3,2,"North American","Restaurant","Pass",2,"24-03-2016","M - Minor","Notice to Comply","1571 SANDHURST CRCL","SCARBOROUGH","TORONTO","M1V 1V2"
"11487",10476505,103696566,"Wild Wing",3,2,"North American","Restaurant","Pass",2,"24-03-2016","M - Minor","Notice to Comply","1571 SANDHURST CRCL","SCARBOROUGH","TORONTO","M1V 1V2"
"11488",10476505,103813512,"Wild Wing",3,2,"North American","Restaurant","Pass",2,"15-09-2016","NA - Not Applicable","No Action Required","1571 SANDHURST CRCL","SCARBOROUGH","TORONTO","M1V 1V2"
"11489",10476795,103418080,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"28-01-2015","NA - Not Applicable","No Action Required","1123 ST CLAIR AVE W","METRO TORONTO","TORONTO","M6E 1B1"
"11490",10476795,103697904,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"29-03-2016","NA - Not Applicable","No Action Required","1123 ST CLAIR AVE W","METRO TORONTO","TORONTO","M6E 1B1"
"11491",10476795,103774015,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"20-07-2016","NA - Not Applicable","No Action Required","1123 ST CLAIR AVE W","METRO TORONTO","TORONTO","M6E 1B1"
"11492",10476803,103410586,"DE FLOURED",5,1.78378378378378,"Bakeries","Bake Shop","Pass",3,"16-01-2015","M - Minor","Notice to Comply","1250 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1C2"
"11493",10476803,103529374,"DE FLOURED",5,1.78378378378378,"Bakeries","Bake Shop","Pass",3,"10-07-2015","NA - Not Applicable","No Action Required","1250 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1C2"
"11494",10476803,103695471,"DE FLOURED",5,1.78378378378378,"Bakeries","Bake Shop","Pass",3,"07-04-2016","S - Significant","Corrected During Inspection","1250 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1C2"
"11495",10476803,103695471,"DE FLOURED",5,1.78378378378378,"Bakeries","Bake Shop","Pass",3,"07-04-2016","M - Minor","Notice to Comply","1250 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1C2"
"11496",10476803,103803976,"DE FLOURED",5,1.78378378378378,"Bakeries","Bake Shop","Pass",3,"31-08-2016","NA - Not Applicable","No Action Required","1250 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1C2"
"11497",10476803,103822321,"DE FLOURED",5,1.78378378378378,"Bakeries","Bake Shop","Conditional Pass",3,"28-09-2016","S - Significant","Corrected During Inspection","1250 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1C2"
"11498",10476803,103822321,"DE FLOURED",5,1.78378378378378,"Bakeries","Bake Shop","Conditional Pass",3,"28-09-2016","NA - Not Applicable","Notice to Comply","1250 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1C2"
"11499",10476803,103822321,"DE FLOURED",5,1.78378378378378,"Bakeries","Bake Shop","Conditional Pass",3,"28-09-2016","M - Minor","Notice to Comply","1250 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1C2"
"11500",10476803,103822321,"DE FLOURED",5,1.78378378378378,"Bakeries","Bake Shop","Conditional Pass",3,"28-09-2016","M - Minor","Notice to Comply","1250 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1C2"
"11501",10476803,103822321,"DE FLOURED",5,1.78378378378378,"Bakeries","Bake Shop","Conditional Pass",3,"28-09-2016","S - Significant","Notice to Comply","1250 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1C2"
"11502",10476803,103822327,"DE FLOURED",5,1.78378378378378,"Bakeries","Bake Shop","Pass",3,"29-09-2016","NA - Not Applicable","No Action Required","1250 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1C2"
"11503",10477233,103524160,"HERO CERTIFIED BURGER",3,2,"North American","Restaurant","Conditional Pass",2,"18-06-2015","C - Crucial","Notice to Comply","571 BLOOR ST W","METRO TORONTO","TORONTO","M6G 1K3"
"11504",10477233,103524160,"HERO CERTIFIED BURGER",3,2,"North American","Restaurant","Conditional Pass",2,"18-06-2015","S - Significant","Notice to Comply","571 BLOOR ST W","METRO TORONTO","TORONTO","M6G 1K3"
"11505",10477233,103524160,"HERO CERTIFIED BURGER",3,2,"North American","Restaurant","Conditional Pass",2,"18-06-2015","M - Minor","Notice to Comply","571 BLOOR ST W","METRO TORONTO","TORONTO","M6G 1K3"
"11506",10477233,103524163,"HERO CERTIFIED BURGER",3,2,"North American","Restaurant","Pass",2,"22-06-2015","NA - Not Applicable","Summons","571 BLOOR ST W","METRO TORONTO","TORONTO","M6G 1K3"
"11507",10477233,103620326,"HERO CERTIFIED BURGER",3,2,"North American","Restaurant","Pass",2,"02-12-2015","M - Minor","Notice to Comply","571 BLOOR ST W","METRO TORONTO","TORONTO","M6G 1K3"
"11508",10477233,103620326,"HERO CERTIFIED BURGER",3,2,"North American","Restaurant","Pass",2,"02-12-2015","M - Minor","Notice to Comply","571 BLOOR ST W","METRO TORONTO","TORONTO","M6G 1K3"
"11509",10477233,103645260,"HERO CERTIFIED BURGER",3,2,"North American","Restaurant","Pass",2,"05-01-2016","M - Minor","Notice to Comply","571 BLOOR ST W","METRO TORONTO","TORONTO","M6G 1K3"
"11510",10477233,103825296,"HERO CERTIFIED BURGER",3,2,"North American","Restaurant","Pass",2,"14-10-2016","S - Significant","Corrected During Inspection","571 BLOOR ST W","METRO TORONTO","TORONTO","M6G 1K3"
"11511",10477644,103512131,"MCDONALD'S",2.5,1,"North American","Restaurant","Pass",2,"16-06-2015","S - Significant","Corrected During Inspection","98 DANFORTH AVE","METRO TORONTO","TORONTO","M4K 1N2"
"11512",10477644,103512131,"MCDONALD'S",2.5,1,"North American","Restaurant","Pass",2,"16-06-2015","M - Minor","Notice to Comply","98 DANFORTH AVE","METRO TORONTO","TORONTO","M4K 1N2"
"11513",10477644,103512131,"MCDONALD'S",2.5,1,"North American","Restaurant","Pass",2,"16-06-2015","M - Minor","Notice to Comply","98 DANFORTH AVE","METRO TORONTO","TORONTO","M4K 1N2"
"11514",10477644,103646243,"MCDONALD'S",2.5,1,"North American","Restaurant","Pass",2,"05-01-2016","M - Minor","Notice to Comply","98 DANFORTH AVE","METRO TORONTO","TORONTO","M4K 1N2"
"11515",10477644,103706814,"MCDONALD'S",2.5,1,"North American","Restaurant","Pass",2,"12-04-2016","NA - Not Applicable","No Action Required","98 DANFORTH AVE","METRO TORONTO","TORONTO","M4K 1N2"
"11516",10477644,103822227,"MCDONALD'S",2.5,1,"North American","Restaurant","Pass",2,"29-09-2016","NA - Not Applicable","No Action Required","98 DANFORTH AVE","METRO TORONTO","TORONTO","M4K 1N2"
"11517",10477703,103435322,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"27-02-2015","C - Crucial","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11518",10477703,103435322,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"27-02-2015","C - Crucial","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11519",10477703,103435322,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"27-02-2015","M - Minor","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11520",10477703,103435322,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"27-02-2015","M - Minor","Ticket","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11521",10477703,103435322,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"27-02-2015","M - Minor","Ticket","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11522",10477703,103435324,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"02-03-2015","C - Crucial","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11523",10477703,103435324,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"02-03-2015","C - Crucial","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11524",10477703,103435324,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"02-03-2015","M - Minor","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11525",10477703,103435324,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"02-03-2015","M - Minor","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11526",10477703,103435324,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"02-03-2015","S - Significant","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11527",10477703,103436338,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Pass",3,"06-03-2015","NA - Not Applicable","No Action Required","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11528",10477703,103625933,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"10-12-2015","C - Crucial","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11529",10477703,103625933,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"10-12-2015","M - Minor","Summons","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11530",10477703,103625933,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"10-12-2015","M - Minor","Summons","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11531",10477703,103625933,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Conditional Pass",3,"10-12-2015","S - Significant","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11532",10477703,103626002,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Pass",3,"15-12-2015","M - Minor","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11533",10477703,103626002,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Pass",3,"15-12-2015","M - Minor","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11534",10477703,103702162,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Pass",3,"07-04-2016","S - Significant","Corrected During Inspection","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11535",10477703,103702162,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Pass",3,"07-04-2016","M - Minor","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11536",10477703,103702162,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Pass",3,"07-04-2016","S - Significant","Corrected During Inspection","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11537",10477703,103754822,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Pass",3,"20-06-2016","M - Minor","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11538",10477703,103824935,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Pass",3,"04-10-2016","M - Minor","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11539",10477703,103885586,"GOBO SUSHI",3,2,"Far Eastern","Restaurant","Pass",3,"05-01-2017","M - Minor","Notice to Comply","836 COLLEGE ST","METRO TORONTO","TORONTO","M6H 1A2"
"11540",10477888,103415224,"FIT FOR LIFE",3.5,1,"Deli","Food Court Vendor","Pass",2,"23-01-2015","M - Minor","Notice to Comply","595 BAY ST","METRO TORONTO","TORONTO","M5G 2R3"
"11541",10477888,103415224,"FIT FOR LIFE",3.5,1,"Deli","Food Court Vendor","Pass",2,"23-01-2015","M - Minor","Notice to Comply","595 BAY ST","METRO TORONTO","TORONTO","M5G 2R3"
"11542",10477888,103567662,"FIT FOR LIFE",3.5,1,"Deli","Food Court Vendor","Pass",2,"09-09-2015","M - Minor","Notice to Comply","595 BAY ST","METRO TORONTO","TORONTO","M5G 2R3"
"11543",10477888,103567662,"FIT FOR LIFE",3.5,1,"Deli","Food Court Vendor","Pass",2,"09-09-2015","M - Minor","Notice to Comply","595 BAY ST","METRO TORONTO","TORONTO","M5G 2R3"
"11544",10477888,103654924,"FIT FOR LIFE",3.5,1,"Deli","Food Court Vendor","Pass",2,"19-01-2016","M - Minor","Notice to Comply","595 BAY ST","METRO TORONTO","TORONTO","M5G 2R3"
"11545",10477888,103654924,"FIT FOR LIFE",3.5,1,"Deli","Food Court Vendor","Pass",2,"19-01-2016","M - Minor","Notice to Comply","595 BAY ST","METRO TORONTO","TORONTO","M5G 2R3"
"11546",10477888,103654924,"FIT FOR LIFE",3.5,1,"Deli","Food Court Vendor","Pass",2,"19-01-2016","M - Minor","Notice to Comply","595 BAY ST","METRO TORONTO","TORONTO","M5G 2R3"
"11547",10477888,103728886,"FIT FOR LIFE",3.5,1,"Deli","Food Court Vendor","Pass",2,"13-05-2016","S - Significant","Corrected During Inspection","595 BAY ST","METRO TORONTO","TORONTO","M5G 2R3"
"11548",10477888,103728886,"FIT FOR LIFE",3.5,1,"Deli","Food Court Vendor","Pass",2,"13-05-2016","M - Minor","Notice to Comply","595 BAY ST","METRO TORONTO","TORONTO","M5G 2R3"
"11549",10477888,103728886,"FIT FOR LIFE",3.5,1,"Deli","Food Court Vendor","Pass",2,"13-05-2016","M - Minor","Notice to Comply","595 BAY ST","METRO TORONTO","TORONTO","M5G 2R3"
"11550",10477888,103823895,"FIT FOR LIFE",3.5,1,"Deli","Food Court Vendor","Pass",2,"03-10-2016","M - Minor","Notice to Comply","595 BAY ST","METRO TORONTO","TORONTO","M5G 2R3"
"11551",10477888,103823895,"FIT FOR LIFE",3.5,1,"Deli","Food Court Vendor","Pass",2,"03-10-2016","S - Significant","Corrected During Inspection","595 BAY ST","METRO TORONTO","TORONTO","M5G 2R3"
